ligando,grupo,evidencia_funcional,atomos_pesados,modelo,semilla,modo,afinidad,contactos,atomos_del_ligando_en_contacto,fraccion_ligando_en_contacto,residuos,toca_trp334,dist_min_al_anillo_trp334,dist_min_a_un_atomo_del_anillo
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,3,42,4,-3.883,8,10,0.5,307 311 312 313 323 327 328 331,False,8.9,7.54
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,3,42,5,-3.835,9,13,0.65,312 313 314 318 323 324 327 328 331,False,8.95,7.33
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,3,42,6,-3.544,6,11,0.55,331 334 335 337 338 342,True,6.13,4.6
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,3,42,7,-3.522,7,12,0.6,313 314 323 324 327 331 334,True,5.94,3.76
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,3,42,8,-3.425,4,13,0.65,331 334 337 338,True,4.84,3.52
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,3,42,9,-3.393,5,14,0.7,328 329 330 332 333,False,6.84,6.24
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,3,2026,1,-4.644,10,15,0.75,311 312 313 314 318 323 324 327 328 331,False,7.24,5.19
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,3,2026,2,-4.176,10,12,0.6,311 312 313 314 318 323 324 327 331 334,True,5.71,3.61
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,3,2026,3,-3.989,8,14,0.7,307 311 312 313 323 324 327 328,False,10.93,9.12
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,3,2026,4,-3.982,7,17,0.85,331 334 335 337 338 341 342,True,5.49,4.19
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,3,2026,5,-3.923,8,10,0.5,311 312 313 314 318 323 327 331,False,8.07,6.22
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,3,2026,6,-3.915,9,13,0.65,311 312 313 314 323 324 327 328 331,False,8.13,6.45
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,3,2026,7,-3.906,8,12,0.6,312 313 314 323 324 327 328 331,False,7.59,5.53
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,3,2026,8,-3.791,8,15,0.75,312 313 314 323 324 327 331 334,True,5.93,3.91
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,3,2026,9,-3.723,7,15,0.75,313 314 323 324 327 331 334,True,5.96,3.74
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,3,777,1,-4.728,10,13,0.65,311 312 313 314 318 323 324 327 328 331,False,7.01,4.96
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,3,777,2,-4.022,7,14,0.7,331 334 335 337 338 341 342,True,5.35,4.02
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,3,777,3,-3.861,8,15,0.75,313 314 323 324 327 328 331 334,True,5.98,3.74
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,3,777,4,-3.826,7,13,0.65,312 313 323 324 327 331 334,True,5.65,3.55
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,3,777,5,-3.817,8,14,0.7,307 311 313 314 323 324 327 328,False,9.97,8.55
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,3,777,6,-3.756,8,15,0.75,312 313 314 323 324 327 331 334,True,5.91,3.98
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,3,777,7,-3.613,8,11,0.55,312 313 314 323 324 327 328 331,False,9.46,7.86
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,3,777,8,-3.595,5,13,0.65,331 334 335 338 339,True,6.25,4.88
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,3,777,9,-3.581,4,11,0.55,331 334 338 342,True,6.19,4.48
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,4,42,1,-4.693,9,14,0.7,334 335 337 338 339 341 347 348 349,True,6.68,4.92
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,4,42,2,-4.503,7,16,0.8,334 335 337 338 339 341 349,True,6.07,5.02
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,4,42,3,-4.482,8,15,0.75,331 334 335 337 338 341 347 349,True,6.58,4.94
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,4,42,4,-4.451,9,14,0.7,331 334 335 337 338 339 341 347 349,True,6.19,4.96
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,4,42,5,-4.438,6,11,0.55,328 331 332 334 335 338,True,6.74,4.86
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,4,42,6,-4.412,8,15,0.75,331 334 335 337 338 347 348 349,True,6.52,4.79
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,4,42,7,-4.408,7,13,0.65,331 334 335 338 339 347 349,True,6.64,4.88
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,4,42,8,-4.396,8,14,0.7,334 335 337 338 339 341 347 349,True,6.81,5.3
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,4,42,9,-4.225,7,14,0.7,331 334 335 337 338 348 349,True,6.24,5.05
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,4,2026,1,-4.597,9,15,0.75,334 335 337 338 339 341 347 348 349,True,6.71,4.94
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,4,2026,2,-4.483,7,15,0.75,334 335 337 338 339 341 349,True,5.73,4.73
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,4,2026,3,-4.459,7,14,0.7,328 331 332 334 335 338 349,True,6.31,5.08
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,4,2026,4,-4.411,8,16,0.8,331 334 335 337 338 341 347 349,True,6.58,4.95
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,4,2026,5,-4.382,8,13,0.65,331 334 335 337 338 339 341 349,True,6.0,4.82
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,4,2026,6,-4.345,7,12,0.6,328 331 332 334 335 338 349,True,6.82,4.85
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,4,2026,7,-4.305,3,14,0.7,331 334 335,True,3.94,3.26
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,4,2026,8,-4.245,7,14,0.7,331 334 335 337 338 341 347,True,5.47,4.34
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,4,2026,9,-4.215,7,13,0.65,331 334 335 337 338 341 349,True,6.02,4.79
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,4,777,1,-4.684,9,14,0.7,334 335 337 338 339 341 347 348 349,True,6.68,4.92
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,4,777,2,-4.505,8,13,0.65,328 331 332 334 335 338 348 349,True,7.63,5.71
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,4,777,3,-4.467,8,15,0.75,331 334 335 337 338 341 347 349,True,6.54,4.96
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,4,777,4,-4.413,8,16,0.8,331 334 335 337 338 347 348 349,True,6.54,4.8
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,4,777,5,-4.409,8,12,0.6,331 334 335 337 338 341 347 349,True,6.43,5.16
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,4,777,6,-4.325,6,12,0.6,331 332 334 335 338 349,True,7.09,5.28
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,4,777,7,-4.214,4,14,0.7,331 334 335 349,True,3.94,3.25
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,4,777,8,-4.184,7,13,0.65,331 334 335 338 347 348 349,True,5.7,4.53
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,4,777,9,-4.169,7,11,0.55,331 334 335 338 339 347 349,True,6.34,4.67
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,5,42,1,-4.785,7,17,0.85,331 334 335 337 338 341 349,True,5.27,4.02
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,5,42,2,-4.78,7,18,0.9,331 334 335 337 338 339 349,True,4.95,3.58
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,5,42,3,-4.74,7,17,0.85,328 331 332 334 335 338 349,True,5.02,3.86
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,5,42,4,-4.67,9,18,0.9,331 334 335 337 338 339 341 347 349,True,4.56,3.31
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,5,42,5,-4.633,8,13,0.65,331 334 335 337 338 341 347 349,True,4.78,3.75
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,5,42,6,-4.437,8,18,0.9,331 334 335 337 338 341 347 349,True,4.68,3.42
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,5,42,7,-4.404,7,16,0.8,331 334 335 337 338 347 349,True,4.72,3.56
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,5,42,8,-4.182,5,14,0.7,331 334 335 338 349,True,5.11,4.13
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,5,42,9,-4.163,8,13,0.65,331 334 335 337 338 341 347 349,True,5.52,4.19
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,5,2026,1,-4.999,6,17,0.85,331 334 335 337 338 349,True,5.28,3.89
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,5,2026,2,-4.84,9,17,0.85,331 334 335 337 338 339 341 347 349,True,4.55,3.26
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,5,2026,3,-4.76,8,13,0.65,331 334 335 337 338 341 347 349,True,4.75,3.71
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,5,2026,4,-4.564,7,17,0.85,331 334 335 337 338 347 349,True,4.77,3.58
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,5,2026,5,-4.373,7,13,0.65,331 334 335 337 338 347 349,True,5.15,3.61
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,5,2026,6,-4.367,7,15,0.75,327 328 331 334 335 338 349,True,4.88,3.7
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,5,2026,7,-4.291,6,14,0.7,334 335 337 338 347 349,True,4.8,3.67
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,5,2026,8,-4.23,8,15,0.75,331 334 335 337 338 347 348 349,True,4.39,3.37
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,5,2026,9,-4.151,5,12,0.6,331 334 335 338 349,True,4.76,3.91
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,5,777,1,-4.875,7,17,0.85,331 334 335 337 338 341 349,True,4.95,3.56
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,5,777,2,-4.817,7,15,0.75,328 331 332 334 335 338 349,True,4.98,3.84
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,5,777,3,-4.737,9,17,0.85,331 334 335 337 338 339 341 347 349,True,4.55,3.31
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,5,777,4,-4.656,8,14,0.7,331 334 335 337 338 341 347 349,True,4.69,3.59
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,5,777,5,-4.518,7,18,0.9,331 334 335 337 338 347 349,True,4.74,3.55
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,5,777,6,-4.172,5,12,0.6,331 334 335 338 349,True,5.09,4.06
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,5,777,7,-4.132,7,12,0.6,331 334 335 337 338 341 349,True,5.16,3.72
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,5,777,8,-4.131,5,10,0.5,331 334 335 347 349,True,5.48,4.36
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,5,777,9,-4.104,7,14,0.7,331 334 335 337 338 347 349,True,5.84,4.74
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,6,42,1,-4.061,6,14,0.7,331 334 335 338 339 342,True,5.92,4.82
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,6,42,2,-3.978,7,15,0.75,328 331 332 334 335 338 339,True,6.01,4.9
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,6,42,3,-3.893,6,11,0.55,331 334 335 338 339 342,True,6.64,5.21
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,6,42,4,-3.802,7,11,0.55,334 335 337 338 339 341 342,True,7.25,5.85
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,6,42,5,-3.798,8,10,0.5,313 314 323 324 327 328 331 332,False,8.85,7.87
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,6,42,6,-3.777,5,11,0.55,334 335 338 339 342,True,5.2,4.21
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,6,42,7,-3.696,5,11,0.55,334 337 338 339 342,True,6.22,4.74
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,6,42,8,-3.669,6,11,0.55,331 334 335 337 338 341,True,4.86,3.88
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,6,42,9,-3.651,5,13,0.65,331 334 335 337 338,True,5.74,4.63
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,6,2026,1,-4.199,9,12,0.6,311 313 314 323 324 327 328 331 332,False,9.88,8.72
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,6,2026,2,-4.04,6,14,0.7,331 334 335 338 339 342,True,5.99,4.79
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,6,2026,3,-3.933,5,12,0.6,331 334 335 338 339,True,6.22,4.88
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,6,2026,4,-3.9,6,14,0.7,334 337 338 339 341 342,True,7.23,5.83
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,6,2026,5,-3.831,6,9,0.45,331 334 335 337 338 341,True,5.69,4.56
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,6,2026,6,-3.757,6,10,0.5,331 334 335 338 339 342,True,5.51,4.24
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,6,2026,7,-3.674,6,17,0.85,331 334 335 337 338 342,True,5.01,3.6
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,6,2026,8,-3.637,6,13,0.65,331 334 335 338 339 342,True,4.88,3.52
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,6,2026,9,-3.565,5,12,0.6,331 334 335 337 338,True,5.67,4.56
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,6,777,1,-3.998,6,14,0.7,331 334 335 338 339 342,True,5.97,4.72
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,6,777,2,-3.868,5,12,0.6,331 334 335 338 339,True,6.25,4.89
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,6,777,3,-3.861,6,13,0.65,334 337 338 339 341 342,True,7.28,5.88
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,6,777,4,-3.739,5,9,0.45,334 335 338 339 342,True,5.84,4.31
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,6,777,5,-3.646,6,10,0.5,331 334 335 337 338 341,True,5.82,4.66
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,6,777,6,-3.638,6,17,0.85,331 334 335 337 338 342,True,4.98,3.58
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,6,777,7,-3.587,6,9,0.45,331 334 335 338 339 342,True,6.15,4.91
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,6,777,8,-3.541,6,15,0.75,331 334 335 337 338 339,True,6.15,4.56
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,6,777,9,-3.518,6,13,0.65,328 331 332 335 338 339,False,6.96,5.67
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,1,42,1,-4.7,7,17,0.74,331 334 335 337 338 341 342,True,6.17,4.38
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,1,42,2,-4.461,7,15,0.65,331 334 335 337 338 341 342,True,4.4,3.73
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,1,42,3,-4.451,6,12,0.52,331 334 335 337 338 342,True,5.29,4.15
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,1,42,4,-4.431,5,15,0.65,326 327 330 331 334,True,5.16,3.21
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,1,42,5,-4.358,8,15,0.65,331 334 335 337 338 341 342 346,True,6.29,4.64
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,1,42,6,-4.303,7,16,0.7,307 323 326 327 330 331 334,True,5.01,3.2
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,1,42,7,-4.211,6,12,0.52,331 334 335 337 338 342,True,5.27,4.2
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,1,42,8,-4.073,7,13,0.57,331 334 335 337 338 341 342,True,5.46,4.04
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,1,42,9,-4.011,3,13,0.57,331 334 335,True,4.72,3.56
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,1,2026,1,-4.738,7,17,0.74,331 334 335 337 338 341 342,True,6.11,4.3
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,1,2026,2,-4.549,7,19,0.83,335 337 338 339 341 342 346,False,9.4,7.49
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,1,2026,3,-4.453,7,15,0.65,331 334 335 337 338 341 342,True,4.43,3.73
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,1,2026,4,-4.427,6,13,0.57,331 334 335 337 338 342,True,5.13,4.06
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,1,2026,5,-4.426,6,17,0.74,331 334 335 337 338 339,True,5.79,4.39
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,1,2026,6,-4.341,8,17,0.74,331 334 335 337 338 341 342 346,True,6.44,4.73
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,1,2026,7,-4.308,7,15,0.65,307 323 326 327 330 331 334,True,5.57,3.58
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,1,2026,8,-4.075,8,14,0.61,331 334 335 337 338 341 342 346,True,5.53,4.03
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,1,2026,9,-4.009,5,14,0.61,331 334 335 337 338,True,4.56,3.48
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,1,777,1,-4.684,7,17,0.74,331 334 335 337 338 341 342,True,6.14,4.38
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,1,777,2,-4.445,6,12,0.52,331 334 335 337 338 342,True,5.36,4.2
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,1,777,3,-4.439,5,14,0.61,326 327 330 331 334,True,5.22,3.27
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,1,777,4,-4.407,7,15,0.65,331 334 335 337 338 341 342,True,4.41,3.69
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,1,777,5,-4.223,7,16,0.7,307 323 326 327 330 331 334,True,5.03,3.22
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,1,777,6,-4.147,6,13,0.57,331 334 335 337 338 342,True,5.4,4.29
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,1,777,7,-3.999,6,14,0.61,307 323 327 330 331 334,True,5.1,3.19
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,1,777,8,-3.981,4,15,0.65,327 330 331 334,True,5.09,3.24
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,1,777,9,-3.846,6,9,0.39,331 334 335 337 338 342,True,5.47,4.18
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,2,42,1,-5.169,8,20,0.87,311 313 314 318 323 324 327 331,False,6.95,4.97
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,2,42,2,-4.994,8,15,0.65,313 318 323 324 327 328 331 334,True,5.93,3.68
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,2,42,3,-4.751,8,14,0.61,311 312 313 318 323 324 327 331,False,9.42,7.68
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,2,42,4,-4.589,6,18,0.78,311 313 318 327 331 334,True,6.07,3.84
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,2,42,5,-4.586,7,15,0.65,311 312 313 318 324 327 331,False,8.81,7.03
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,2,42,6,-4.555,9,17,0.74,311 313 314 318 323 324 327 328 331,False,10.31,9.16
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,2,42,7,-4.461,6,15,0.65,313 324 327 328 331 334,True,6.06,3.83
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,2,42,8,-4.421,6,12,0.52,331 334 335 338 339 342,True,6.14,4.95
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,2,42,9,-4.405,6,15,0.65,311 313 323 324 327 331,False,10.19,8.42
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,2,2026,1,-5.107,8,17,0.74,311 313 314 318 323 324 327 331,False,6.77,4.77
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,2,2026,2,-5.029,7,16,0.7,311 313 323 324 327 328 331,False,9.36,7.58
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,2,2026,3,-4.476,6,14,0.61,311 312 313 323 327 331,False,9.67,7.7
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,2,2026,4,-4.425,6,12,0.52,331 334 335 338 339 342,True,6.18,5.0
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,2,2026,5,-4.342,8,17,0.74,311 313 318 323 324 327 328 331,False,11.11,9.8
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,2,2026,6,-4.281,8,15,0.65,331 334 335 337 338 341 342 346,True,5.74,4.07
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,2,2026,7,-4.26,6,14,0.61,331 334 335 338 339 342,True,4.48,3.63
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,2,2026,8,-4.149,6,14,0.61,331 334 335 337 338 339,True,5.67,4.63
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,2,2026,9,-4.116,7,13,0.57,334 335 337 338 339 341 342,True,5.95,4.26
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,2,777,1,-4.972,7,15,0.65,313 323 324 327 328 331 334,True,5.83,3.59
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,2,777,2,-4.776,6,19,0.83,311 313 318 324 327 331,False,8.46,6.65
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,2,777,3,-4.638,6,18,0.78,311 313 318 327 331 334,True,6.03,3.88
