ligando,grupo,evidencia_funcional,atomos_pesados,residuo_flexible,modelo,semilla,modo,afinidad,contactos,atomos_del_ligando_en_contacto,fraccion_ligando_en_contacto,residuos,toca_trp334,dist_min_al_anillo_trp334,dist_min_a_un_atomo_del_anillo
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,1,777,8,-5.126,6,17,0.77,330 331 334 335 338 342,True,3.69,3.56
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,1,777,9,-5.063,5,16,0.73,327 330 331 334 335,True,3.6,3.55
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,2,42,1,-5.436,8,19,0.86,313 314 318 323 324 327 331 334,True,4.84,3.64
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,2,42,2,-5.285,9,20,0.91,311 313 314 318 323 324 327 328 331,False,10.78,9.31
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,2,42,3,-5.104,7,19,0.86,333 334 335 337 338 339 342,True,3.72,3.55
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,2,42,4,-5.09,5,22,1.0,313 327 330 331 334,True,4.42,3.68
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,2,42,5,-5.069,6,19,0.86,326 327 330 331 334 335,True,3.81,3.6
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,2,42,6,-4.95,6,18,0.82,327 330 331 334 335 338,True,3.76,3.56
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,2,42,7,-4.95,6,18,0.82,331 334 335 338 342 346,True,3.68,3.56
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,2,42,8,-4.92,7,14,0.64,313 314 318 323 324 327 331,False,6.31,4.17
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,2,42,9,-4.91,7,15,0.68,327 330 331 334 335 338 339,True,3.86,3.56
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,2,2026,1,-5.801,8,18,0.82,313 314 318 323 324 327 331 334,True,4.88,3.64
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,2,2026,2,-5.555,7,20,0.91,311 313 323 324 327 328 331,False,11.11,9.61
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,2,2026,3,-5.468,5,22,1.0,313 327 330 331 334,True,4.42,3.69
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,2,2026,4,-5.358,9,20,0.91,311 313 314 318 323 324 327 328 331,False,9.21,7.17
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,2,2026,5,-5.331,6,19,0.86,327 330 331 334 335 338,True,3.79,3.57
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,2,2026,6,-5.322,5,19,0.86,333 334 337 338 342,True,3.69,3.56
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,2,2026,7,-5.31,8,17,0.77,311 313 314 318 323 327 328 331,False,7.3,5.64
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,2,2026,8,-5.24,6,19,0.86,326 327 330 331 334 335,True,3.82,3.57
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,2,2026,9,-5.17,4,21,0.95,327 330 331 334,True,3.63,3.58
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,2,777,1,-5.053,8,18,0.82,313 314 318 323 324 327 331 334,True,5.9,3.76
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,2,777,2,-5.03,9,17,0.77,311 313 314 318 323 324 327 328 331,False,10.92,9.51
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,2,777,3,-4.878,5,22,1.0,313 327 330 331 334,True,4.35,3.68
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,2,777,4,-4.767,6,18,0.82,327 330 331 334 335 338,True,3.77,3.6
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,2,777,5,-4.723,7,15,0.68,327 330 331 334 335 338 339,True,3.86,3.55
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,2,777,6,-4.715,7,17,0.77,330 331 334 335 338 342 346,True,3.69,3.57
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,2,777,7,-4.69,9,16,0.73,311 313 314 318 323 324 327 328 331,False,12.46,10.57
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,2,777,8,-4.623,6,16,0.73,326 327 331 334 335 338,True,4.5,3.69
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,2,777,9,-4.615,6,17,0.77,330 331 334 335 338 342,True,3.63,3.56
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,3,42,1,-5.997,10,15,0.68,311 312 313 314 318 323 327 328 331 334,True,6.14,3.96
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,3,42,2,-5.62,9,17,0.77,313 314 323 324 326 327 330 331 334,True,5.41,3.64
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,3,42,3,-5.519,6,14,0.64,326 327 330 331 333 334,True,3.4,3.29
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,3,42,4,-5.418,7,19,0.86,324 326 327 328 330 331 334,True,5.92,3.7
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,3,42,5,-5.241,6,18,0.82,327 330 331 334 335 338,True,3.69,3.6
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,3,42,6,-5.065,5,13,0.59,327 330 331 333 334,True,3.39,3.42
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,3,42,7,-5.028,7,17,0.77,313 314 324 326 327 330 331,False,8.38,7.11
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,3,42,8,-4.956,3,20,0.91,333 334 337,True,3.61,3.55
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,3,42,9,-4.89,4,18,0.82,334 337 338 342,True,3.59,3.55
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,3,2026,1,-5.819,10,15,0.68,311 312 313 314 318 323 327 328 331 334,True,5.97,3.71
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,3,2026,2,-5.379,9,16,0.73,313 314 323 324 326 327 330 331 334,True,5.49,3.69
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,3,2026,3,-5.067,7,17,0.77,313 314 324 326 327 330 331,False,8.33,6.87
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,3,2026,4,-5.011,7,17,0.77,327 330 331 334 335 337 338,True,3.8,3.62
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,3,2026,5,-4.946,6,16,0.73,324 327 328 330 331 334,True,5.13,3.72
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,3,2026,6,-4.922,6,12,0.55,326 327 330 331 333 334,True,3.51,3.53
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,3,2026,7,-4.87,5,18,0.82,327 328 330 331 334,True,5.11,3.33
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,3,2026,8,-4.721,6,15,0.68,330 331 334 335 337 338,True,3.66,3.59
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,3,2026,9,-4.654,4,15,0.68,327 330 331 334,True,3.75,3.58
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,3,777,1,-5.661,10,15,0.68,311 312 313 314 318 323 327 328 331 334,True,5.99,3.81
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,3,777,2,-5.317,8,16,0.73,313 314 324 326 327 330 331 334,True,5.49,3.69
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,3,777,3,-5.242,10,16,0.73,311 312 313 314 318 323 324 327 328 331,False,7.49,5.45
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,3,777,4,-5.239,8,19,0.86,313 314 324 327 328 330 331 334,True,4.8,3.76
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,3,777,5,-5.227,6,13,0.59,326 327 330 331 333 334,True,3.43,3.28
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,3,777,6,-5.048,7,18,0.82,327 330 331 334 335 337 338,True,3.81,3.67
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,3,777,7,-4.974,6,18,0.82,327 330 331 334 335 338,True,3.75,3.36
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,3,777,8,-4.908,7,18,0.82,327 330 331 334 335 337 338,True,3.7,3.48
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,3,777,9,-4.557,5,17,0.77,327 330 331 334 335,True,3.8,3.54
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,4,42,1,-6.133,7,17,0.77,331 334 337 338 341 347 349,True,3.69,3.27
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,4,42,2,-5.943,7,16,0.73,328 331 332 334 335 338 349,True,3.73,3.63
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,4,42,3,-5.722,8,18,0.82,328 331 332 334 335 337 338 349,True,4.69,3.68
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,4,42,4,-5.66,6,19,0.86,328 331 332 334 335 338,True,3.56,3.6
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,4,42,5,-5.561,6,16,0.73,331 334 335 337 338 349,True,3.67,3.32
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,4,42,6,-5.524,9,20,0.91,331 334 335 337 338 341 347 348 349,True,3.38,3.49
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,4,42,7,-5.511,9,18,0.82,331 334 335 337 338 341 347 348 349,True,4.15,3.51
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,4,42,8,-5.506,10,18,0.82,331 332 334 335 337 338 339 347 348 349,True,4.9,3.59
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,4,42,9,-5.372,7,17,0.77,334 335 337 338 341 347 349,True,5.22,3.68
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,4,2026,1,-5.902,8,16,0.73,331 334 335 337 338 341 347 349,True,3.63,3.23
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,4,2026,2,-5.698,8,18,0.82,328 331 332 334 335 337 338 349,True,4.08,3.44
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,4,2026,3,-5.569,8,19,0.86,334 335 337 338 339 341 347 349,True,4.59,3.32
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,4,2026,4,-5.547,9,20,0.91,328 331 332 334 335 337 338 347 349,True,6.64,4.99
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,4,2026,5,-5.466,7,13,0.59,331 334 335 337 338 347 349,True,3.76,3.32
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,4,2026,6,-5.382,10,20,0.91,331 334 335 337 338 341 342 347 348 349,True,4.18,3.64
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,4,2026,7,-5.266,9,18,0.82,328 331 332 334 335 337 338 339 349,True,4.52,3.58
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,4,2026,8,-5.179,7,16,0.73,328 331 332 334 335 338 349,True,5.73,4.01
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,4,2026,9,-5.145,7,19,0.86,331 334 335 337 338 347 349,True,3.65,3.62
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,4,777,1,-6.142,8,19,0.86,328 331 332 334 335 337 338 349,True,4.09,3.46
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,4,777,2,-6.132,7,18,0.82,334 337 338 339 341 347 349,True,3.85,3.19
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,4,777,3,-6.129,6,19,0.86,328 331 332 334 335 338,True,3.77,3.54
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,4,777,4,-6.02,7,16,0.73,331 334 335 337 338 341 347,True,3.73,3.32
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,4,777,5,-5.88,6,19,0.86,328 331 332 334 335 338,True,3.56,3.58
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,4,777,6,-5.794,9,18,0.82,331 334 335 337 338 341 347 348 349,True,4.27,3.57
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,4,777,7,-5.76,7,17,0.77,328 331 332 334 335 338 349,True,3.65,3.65
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,4,777,8,-5.684,10,18,0.82,334 335 337 338 339 341 342 347 348 349,True,4.46,3.58
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,4,777,9,-5.572,9,15,0.68,331 334 335 337 338 342 347 348 349,True,3.85,3.34
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,5,42,1,-5.68,6,17,0.77,328 331 332 334 335 349,True,3.7,3.61
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,5,42,2,-5.669,10,21,0.95,331 334 335 337 338 341 342 347 348 349,True,3.57,3.18
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,5,42,3,-5.44,8,21,0.95,328 331 332 334 335 337 338 349,True,4.94,3.42
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,5,42,4,-5.403,7,15,0.68,331 334 335 337 338 341 349,True,3.59,3.2
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,5,42,5,-5.381,8,19,0.86,331 334 335 337 338 347 348 349,True,4.98,3.58
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,5,42,6,-5.34,8,18,0.82,331 334 335 337 338 341 347 349,True,3.98,3.4
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,5,42,7,-5.314,8,20,0.91,328 331 332 334 335 338 339 349,True,5.0,3.61
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,5,42,8,-5.291,5,14,0.64,328 331 332 334 335,True,3.97,3.67
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,5,42,9,-5.264,7,19,0.86,331 334 335 337 338 341 349,True,5.09,3.55
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,5,2026,1,-5.67,6,18,0.82,328 331 332 334 335 349,True,3.71,3.62
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,5,2026,2,-5.575,10,20,0.91,331 334 335 337 338 341 342 347 348 349,True,3.67,3.15
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,5,2026,3,-5.397,7,15,0.68,331 334 335 337 338 341 349,True,3.58,3.2
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,5,2026,4,-5.365,7,14,0.64,334 335 337 338 340 341 349,True,3.39,3.24
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,5,2026,5,-5.347,6,14,0.64,331 334 335 337 338 349,True,4.31,3.54
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,5,2026,6,-5.299,7,17,0.77,331 334 335 337 338 347 349,True,3.64,3.23
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,5,2026,7,-5.192,7,20,0.91,328 331 334 335 337 338 349,True,5.46,3.89
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,5,2026,8,-5.075,6,15,0.68,331 334 335 337 338 349,True,5.04,3.64
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,5,2026,9,-4.966,8,20,0.91,331 334 335 337 338 341 347 349,True,5.36,3.64
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,5,777,1,-6.377,6,17,0.77,328 331 332 334 335 349,True,3.77,3.58
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,5,777,2,-6.103,8,19,0.86,331 334 335 337 338 347 348 349,True,5.01,3.6
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,5,777,3,-6.065,6,16,0.73,331 334 335 337 338 349,True,3.67,3.21
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,5,777,4,-6.044,6,16,0.73,331 334 335 337 338 349,True,4.15,3.54
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,5,777,5,-6.022,6,15,0.68,334 337 338 340 341 349,True,3.35,3.26
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,5,777,6,-5.977,5,15,0.68,328 331 332 334 335,True,3.95,3.67
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,5,777,7,-5.909,7,15,0.68,331 334 335 337 338 341 349,True,3.71,3.31
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,5,777,8,-5.604,7,19,0.86,331 334 335 337 338 347 349,True,3.76,3.63
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,5,777,9,-5.58,7,18,0.82,334 337 338 340 341 347 349,True,3.72,2.99
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,6,42,1,-5.219,9,16,0.73,313 314 324 327 328 331 332 335 339,False,9.75,8.52
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,6,42,2,-5.101,6,19,0.86,327 330 331 334 335 338,True,3.76,3.57
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,6,42,3,-5.084,6,18,0.82,326 327 330 331 333 334,True,3.71,3.57
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,6,42,4,-5.035,6,18,0.82,330 331 334 335 337 338,True,3.88,3.52
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,6,42,5,-4.915,5,17,0.77,326 327 330 331 334,True,3.68,3.59
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,6,42,6,-4.91,5,19,0.86,327 330 331 334 335,True,3.67,3.44
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,6,42,7,-4.884,6,19,0.86,326 327 330 331 334 335,True,3.66,3.5
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,6,42,8,-4.828,9,17,0.77,313 314 324 327 328 331 332 335 339,False,9.73,7.99
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,6,42,9,-4.765,6,17,0.77,326 327 330 331 334 335,True,3.73,3.53
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,6,2026,1,-4.987,9,17,0.77,313 314 324 327 328 331 332 335 339,False,9.49,8.29
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,6,2026,2,-4.911,6,19,0.86,327 330 331 334 335 338,True,3.76,3.58
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,6,2026,3,-4.885,6,17,0.77,326 327 330 331 333 334,True,3.39,3.3
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,6,2026,4,-4.866,6,18,0.82,326 327 330 331 333 334,True,3.73,3.53
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,6,2026,5,-4.798,6,18,0.82,330 331 334 335 337 338,True,3.88,3.54
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,6,2026,6,-4.587,5,18,0.82,326 327 330 331 334,True,3.69,3.62
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,6,2026,7,-4.586,5,15,0.68,331 334 335 338 342,True,3.67,3.53
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,6,2026,8,-4.446,5,18,0.82,327 330 331 334 335,True,3.63,3.54
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,6,2026,9,-4.422,5,16,0.73,327 330 331 334 335,True,3.78,3.57
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,6,777,1,-5.437,6,18,0.82,326 327 330 331 333 334,True,3.38,3.26
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,6,777,2,-5.367,6,18,0.82,327 330 331 334 335 338,True,3.72,3.57
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,6,777,3,-5.361,9,18,0.82,313 314 324 327 328 331 332 335 339,False,7.17,5.96
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,6,777,4,-5.225,5,16,0.73,327 330 331 334 335,True,3.69,3.52
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,6,777,5,-5.177,7,17,0.77,327 330 331 334 335 337 338,True,4.08,3.58
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,6,777,6,-5.175,5,18,0.82,326 327 330 331 334,True,3.78,3.63
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,6,777,7,-5.112,5,18,0.82,326 327 330 331 334,True,3.74,3.6
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,6,777,8,-5.1,5,18,0.82,327 330 331 334 335,True,3.58,3.48
XL26,sin nada reportado,sin actividad reportada en el articulo,22,334,6,777,9,-5.03,6,19,0.86,323 326 327 330 331 334,True,3.56,3.36
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,334,1,42,1,-4.288,6,19,0.95,331 334 335 338 339 342,True,3.55,3.53
XL24,empeora,empeora la muerte neuronal en el ensayo de neuroproteccion; sin union medida,20,334,1,42,2,-4.242,6,10,0.5,326 327 330 331 333 334,True,5.45,3.56
