target,ligand,afinidad
TDP43_v2,CHEMBL4564246,-9.2
TDP43_v2,CHEMBL4564248,-8.6
TDP43_v2,CHEMBL4564272,-8.8
TDP43_v2,CHEMBL4564332,-8.5
TDP43_v2,CHEMBL4564343,-8.5
TDP43_v2,CHEMBL4564351,-8.5
TDP43_v2,CHEMBL4564373,-8.5
TDP43_v2,CHEMBL4564407,-8.5
TDP43_v2,CHEMBL4564438,-8.8
TDP43_v2,CHEMBL4564440,-8.5
TDP43_v2,CHEMBL4564441,-8.4
TDP43_v2,CHEMBL4564465,-8.7
TDP43_v2,CHEMBL4564478,-8.7
TDP43_v2,CHEMBL4564493,-8.6
TDP43_v2,CHEMBL4564513,-8.6
TDP43_v2,CHEMBL4564524,-8.8
TDP43_v2,CHEMBL4564526,-8.5
TDP43_v2,CHEMBL4564564,-8.5
TDP43_v2,CHEMBL4564566,-8.6
TDP43_v2,CHEMBL4564622,-8.9
TDP43_v2,CHEMBL4564683,-8.6
TDP43_v2,CHEMBL4564701,-9.2
TDP43_v2,CHEMBL4564717,-8.6
TDP43_v2,CHEMBL4564739,-8.6
TDP43_v2,CHEMBL4564744,-9.0
TDP43_v2,CHEMBL4564745,-9.7
TDP43_v2,CHEMBL4564799,-8.5
TDP43_v2,CHEMBL4564822,-8.5
TDP43_v2,CHEMBL4564874,-9.1
TDP43_v2,CHEMBL4564913,-8.7
TDP43_v2,CHEMBL4564941,-8.6
TDP43_v2,CHEMBL4564945,-8.4
TDP43_v2,CHEMBL4564965,-8.7
TDP43_v2,CHEMBL4564983,-8.9
TDP43_v2,CHEMBL45650,-8.9
TDP43_v2,CHEMBL4565024,-8.9
TDP43_v2,CHEMBL4565029,-8.8
TDP43_v2,CHEMBL4565038,-8.5
TDP43_v2,CHEMBL4565044,-8.6
TDP43_v2,CHEMBL4565048,-8.7
TDP43_v2,CHEMBL4565057,-8.4
TDP43_v2,CHEMBL4565103,-9.2
TDP43_v2,CHEMBL4565133,-8.5
TDP43_v2,CHEMBL4565154,-8.6
TDP43_v2,CHEMBL4565223,-8.5
TDP43_v2,CHEMBL4566100,-9.3
TDP43_v2,CHEMBL4566105,-9.4
TDP43_v2,CHEMBL4566140,-8.5
TDP43_v2,CHEMBL4566177,-8.4
TDP43_v2,CHEMBL4566187,-8.5
TDP43_v2,CHEMBL4566217,-8.6
TDP43_v2,CHEMBL4566305,-9.0
TDP43_v2,CHEMBL4566306,-8.6
TDP43_v2,CHEMBL4566342,-8.5
TDP43_v2,CHEMBL4566357,-8.6
TDP43_v2,CHEMBL4566359,-8.5
TDP43_v2,CHEMBL4566395,-8.8
TDP43_v2,CHEMBL4566420,-8.6
TDP43_v2,CHEMBL4566458,-8.9
TDP43_v2,CHEMBL4566486,-8.4
TDP43_v2,CHEMBL4566528,-9.8
TDP43_v2,CHEMBL4566549,-8.5
TDP43_v2,CHEMBL4566557,-9.1
TDP43_v2,CHEMBL4566589,-8.4
TDP43_v2,CHEMBL4566595,-8.6
TDP43_v2,CHEMBL45666,-8.8
TDP43_v2,CHEMBL4566603,-8.6
TDP43_v2,CHEMBL4566630,-8.6
TDP43_v2,CHEMBL4566700,-8.5
TDP43_v2,CHEMBL4566714,-9.3
TDP43_v2,CHEMBL4567661,-9.3
TDP43_v2,CHEMBL4567664,-8.5
TDP43_v2,CHEMBL4567665,-8.5
TDP43_v2,CHEMBL4567668,-9.0
TDP43_v2,CHEMBL4567683,-9.8
TDP43_v2,CHEMBL4567684,-9.0
TDP43_v2,CHEMBL4567738,-9.7
TDP43_v2,CHEMBL4567755,-8.5
TDP43_v2,CHEMBL4567766,-8.7
TDP43_v2,CHEMBL4567794,-8.5
TDP43_v2,CHEMBL4567813,-8.4
TDP43_v2,CHEMBL4567814,-9.0
TDP43_v2,CHEMBL4567827,-8.7
TDP43_v2,CHEMBL4567853,-8.6
TDP43_v2,CHEMBL4567859,-8.4
TDP43_v2,CHEMBL4567860,-8.8
TDP43_v2,CHEMBL4567869,-8.8
TDP43_v2,CHEMBL4567872,-9.0
TDP43_v2,CHEMBL4567878,-9.0
TDP43_v2,CHEMBL4567907,-9.5
TDP43_v2,CHEMBL4567976,-9.1
TDP43_v2,CHEMBL4567979,-8.5
TDP43_v2,CHEMBL4567981,-8.7
TDP43_v2,CHEMBL4567982,-8.7
TDP43_v2,CHEMBL4567997,-8.5
TDP43_v2,CHEMBL4568022,-8.5
TDP43_v2,CHEMBL4568025,-8.5
TDP43_v2,CHEMBL4568026,-8.4
TDP43_v2,CHEMBL4568029,-8.4
TDP43_v2,CHEMBL4568030,-8.5
TDP43_v2,CHEMBL4568035,-9.9
TDP43_v2,CHEMBL4568055,-8.5
TDP43_v2,CHEMBL4568077,-8.6
TDP43_v2,CHEMBL4568125,-8.7
TDP43_v2,CHEMBL4568132,-9.0
TDP43_v2,CHEMBL4568196,-8.7
TDP43_v2,CHEMBL45682,-8.4
TDP43_v2,CHEMBL4568203,-8.7
TDP43_v2,CHEMBL4568214,-8.4
TDP43_v2,CHEMBL4568280,-9.4
TDP43_v2,CHEMBL4568284,-8.8
TDP43_v2,CHEMBL4568299,-8.9
TDP43_v2,CHEMBL45683,-9.6
TDP43_v2,CHEMBL4568382,-9.7
TDP43_v2,CHEMBL4568472,-8.9
TDP43_v2,CHEMBL4568476,-8.5
TDP43_v2,CHEMBL4568479,-9.2
TDP43_v2,CHEMBL4568480,-8.6
TDP43_v2,CHEMBL4568489,-8.7
TDP43_v2,CHEMBL4568565,-8.4
TDP43_v2,CHEMBL4568584,-8.4
TDP43_v2,CHEMBL4568628,-8.7
TDP43_v2,CHEMBL4568636,-8.6
TDP43_v2,CHEMBL4568641,-9.1
TDP43_v2,CHEMBL4568688,-9.1
TDP43_v2,CHEMBL4568712,-9.2
TDP43_v2,CHEMBL4568718,-8.7
TDP43_v2,CHEMBL4568720,-8.4
TDP43_v2,CHEMBL4568725,-8.9
TDP43_v2,CHEMBL4568728,-9.0
TDP43_v2,CHEMBL4568740,-9.1
TDP43_v2,CHEMBL4568741,-8.7
TDP43_v2,CHEMBL4568752,-8.5
TDP43_v2,CHEMBL4568753,-8.7
TDP43_v2,CHEMBL4568805,-8.5
TDP43_v2,CHEMBL4568817,-8.8
TDP43_v2,CHEMBL4568823,-10.8
TDP43_v2,CHEMBL4568829,-9.4
TDP43_v2,CHEMBL4568847,-8.7
TDP43_v2,CHEMBL4568869,-8.5
TDP43_v2,CHEMBL4568871,-9.4
TDP43_v2,CHEMBL4568877,-9.1
TDP43_v2,CHEMBL4569164,-8.5
TDP43_v2,CHEMBL4569189,-8.8
TDP43_v2,CHEMBL4569218,-8.7
TDP43_v2,CHEMBL4569239,-8.8
TDP43_v2,CHEMBL4569287,-8.4
TDP43_v2,CHEMBL4569326,-9.0
TDP43_v2,CHEMBL4569344,-8.5
TDP43_v2,CHEMBL4569384,-8.9
TDP43_v2,CHEMBL4569386,-8.6
TDP43_v2,CHEMBL4569433,-8.4
TDP43_v2,CHEMBL4569434,-9.1
TDP43_v2,CHEMBL4570022,-8.4
TDP43_v2,CHEMBL4570029,-8.9
TDP43_v2,CHEMBL4570046,-9.1
TDP43_v2,CHEMBL4570206,-8.4
TDP43_v2,CHEMBL4570217,-8.5
TDP43_v2,CHEMBL4570224,-9.5
TDP43_v2,CHEMBL4570254,-8.9
TDP43_v2,CHEMBL4570266,-8.4
TDP43_v2,CHEMBL4570283,-8.5
TDP43_v2,CHEMBL4570293,-8.5
TDP43_v2,CHEMBL4570314,-8.4
TDP43_v2,CHEMBL4570330,-8.6
TDP43_v2,CHEMBL4570368,-8.7
TDP43_v2,CHEMBL4570384,-8.4
TDP43_v2,CHEMBL4570385,-8.4
TDP43_v2,CHEMBL4570402,-8.8
TDP43_v2,CHEMBL4570423,-8.4
TDP43_v2,CHEMBL4570435,-9.1
TDP43_v2,CHEMBL4570440,-8.4
TDP43_v2,CHEMBL4570452,-8.8
TDP43_v2,CHEMBL4570458,-9.0
TDP43_v2,CHEMBL4570476,-8.4
TDP43_v2,CHEMBL4570491,-9.1
TDP43_v2,CHEMBL4570493,-8.5
TDP43_v2,CHEMBL4570523,-9.1
TDP43_v2,CHEMBL4570545,-9.1
TDP43_v2,CHEMBL4570572,-10.5
TDP43_v2,CHEMBL4570578,-8.7
TDP43_v2,CHEMBL4570597,-8.9
TDP43_v2,CHEMBL4570616,-8.4
TDP43_v2,CHEMBL4570622,-8.7
TDP43_v2,CHEMBL4570634,-8.6
TDP43_v2,CHEMBL4570654,-9.0
TDP43_v2,CHEMBL4570660,-8.4
TDP43_v2,CHEMBL4570672,-9.2
TDP43_v2,CHEMBL4570674,-9.2
TDP43_v2,CHEMBL4570711,-8.9
TDP43_v2,CHEMBL4570775,-8.5
TDP43_v2,CHEMBL4570851,-8.5
TDP43_v2,CHEMBL4570860,-9.1
TDP43_v2,CHEMBL4570910,-9.0
TDP43_v2,CHEMBL4570912,-8.5
TDP43_v2,CHEMBL4570972,-8.6
TDP43_v2,CHEMBL4570988,-8.7
TDP43_v2,CHEMBL4571007,-8.7
TDP43_v2,CHEMBL4571014,-8.9
TDP43_v2,CHEMBL4571017,-9.3
TDP43_v2,CHEMBL4571045,-8.7
TDP43_v2,CHEMBL4571049,-8.5
TDP43_v2,CHEMBL4571062,-8.4
TDP43_v2,CHEMBL4571079,-8.6
TDP43_v2,CHEMBL4571085,-9.1
TDP43_v2,CHEMBL4571089,-8.5
TDP43_v2,CHEMBL4571098,-8.6
TDP43_v2,CHEMBL4571149,-9.2
TDP43_v2,CHEMBL4571168,-8.6
TDP43_v2,CHEMBL4571172,-8.9
TDP43_v2,CHEMBL4571187,-8.4
TDP43_v2,CHEMBL4571193,-8.8
TDP43_v2,CHEMBL4571210,-8.4
TDP43_v2,CHEMBL4571233,-8.7
TDP43_v2,CHEMBL4571235,-8.6
TDP43_v2,CHEMBL4571265,-9.0
TDP43_v2,CHEMBL4571300,-8.4
TDP43_v2,CHEMBL4571316,-8.5
TDP43_v2,CHEMBL4571330,-8.6
TDP43_v2,CHEMBL4571349,-8.4
TDP43_v2,CHEMBL4571423,-9.0
TDP43_v2,CHEMBL4571424,-9.2
TDP43_v2,CHEMBL4571430,-8.9
TDP43_v2,CHEMBL4571450,-8.7
TDP43_v2,CHEMBL4571461,-8.4
TDP43_v2,CHEMBL4571513,-9.0
TDP43_v2,CHEMBL4571531,-8.6
TDP43_v2,CHEMBL4571537,-8.4
TDP43_v2,CHEMBL4571569,-8.5
TDP43_v2,CHEMBL4571571,-8.5
TDP43_v2,CHEMBL4571586,-8.9
TDP43_v2,CHEMBL4571606,-8.9
TDP43_v2,CHEMBL4571646,-8.5
TDP43_v2,CHEMBL4571686,-8.4
TDP43_v2,CHEMBL4571687,-8.7
TDP43_v2,CHEMBL4571689,-10.0
TDP43_v2,CHEMBL4571695,-9.0
TDP43_v2,CHEMBL45717,-8.6
TDP43_v2,CHEMBL4571740,-8.9
TDP43_v2,CHEMBL4571761,-8.7
TDP43_v2,CHEMBL4571785,-9.1
TDP43_v2,CHEMBL4571786,-8.5
TDP43_v2,CHEMBL4571828,-8.9
TDP43_v2,CHEMBL4571844,-8.5
TDP43_v2,CHEMBL4571884,-8.6
TDP43_v2,CHEMBL4571895,-10.5
TDP43_v2,CHEMBL4571947,-8.4
TDP43_v2,CHEMBL4571963,-8.4
TDP43_v2,CHEMBL4572007,-8.6
TDP43_v2,CHEMBL4572027,-9.0
TDP43_v2,CHEMBL4572029,-8.7
TDP43_v2,CHEMBL4572044,-8.8
TDP43_v2,CHEMBL4572076,-8.5
TDP43_v2,CHEMBL4572090,-8.4
TDP43_v2,CHEMBL4572126,-8.8
TDP43_v2,CHEMBL4572191,-8.4
TDP43_v2,CHEMBL4572205,-8.4
TDP43_v2,CHEMBL4572554,-8.9
TDP43_v2,CHEMBL4572561,-8.6
TDP43_v2,CHEMBL4572621,-9.1
TDP43_v2,CHEMBL4572688,-8.8
TDP43_v2,CHEMBL4572719,-8.5
TDP43_v2,CHEMBL4572759,-9.2
TDP43_v2,CHEMBL4572771,-9.1
TDP43_v2,CHEMBL4572782,-8.9
TDP43_v2,CHEMBL4572783,-8.6
TDP43_v2,CHEMBL4572784,-8.6
TDP43_v2,CHEMBL4572802,-8.6
TDP43_v2,CHEMBL4572816,-10.4
TDP43_v2,CHEMBL4572828,-8.6
TDP43_v2,CHEMBL4572843,-9.0
TDP43_v2,CHEMBL4572927,-8.4
TDP43_v2,CHEMBL4572948,-8.5
TDP43_v2,CHEMBL4572950,-8.4
TDP43_v2,CHEMBL4573047,-8.4
TDP43_v2,CHEMBL4573135,-8.6
TDP43_v2,CHEMBL4573138,-8.9
TDP43_v2,CHEMBL4573172,-9.7
TDP43_v2,CHEMBL4573192,-8.8
TDP43_v2,CHEMBL4573211,-8.4
TDP43_v2,CHEMBL4573217,-8.5
TDP43_v2,CHEMBL4573263,-8.5
TDP43_v2,CHEMBL4573281,-8.4
TDP43_v2,CHEMBL4573297,-8.7
TDP43_v2,CHEMBL4573307,-10.0
TDP43_v2,CHEMBL4573316,-8.4
TDP43_v2,CHEMBL4573324,-8.8
TDP43_v2,CHEMBL4573326,-8.4
TDP43_v2,CHEMBL4573333,-8.4
TDP43_v2,CHEMBL4573380,-8.4
TDP43_v2,CHEMBL4573391,-8.7
TDP43_v2,CHEMBL4573463,-8.7
TDP43_v2,CHEMBL4573482,-8.7
TDP43_v2,CHEMBL4573486,-8.5
TDP43_v2,CHEMBL4573502,-8.5
TDP43_v2,CHEMBL4573516,-8.7
TDP43_v2,CHEMBL4573521,-9.2
TDP43_v2,CHEMBL4573526,-9.0
TDP43_v2,CHEMBL4573527,-8.6
TDP43_v2,CHEMBL4573532,-8.5
TDP43_v2,CHEMBL4573582,-8.6
TDP43_v2,CHEMBL4573584,-8.5
TDP43_v2,CHEMBL4573585,-8.7
TDP43_v2,CHEMBL4573630,-8.9
TDP43_v2,CHEMBL4573639,-8.5
TDP43_v2,CHEMBL4573665,-8.6
TDP43_v2,CHEMBL4573695,-8.4
TDP43_v2,CHEMBL4573824,-8.5
TDP43_v2,CHEMBL4573869,-8.8
TDP43_v2,CHEMBL4573890,-8.4
TDP43_v2,CHEMBL4573918,-8.4
TDP43_v2,CHEMBL4573939,-8.5
TDP43_v2,CHEMBL4573943,-8.7
TDP43_v2,CHEMBL4573994,-8.4
TDP43_v2,CHEMBL4574109,-8.7
TDP43_v2,CHEMBL4574110,-8.4
TDP43_v2,CHEMBL4574112,-8.8
TDP43_v2,CHEMBL4574114,-8.4
TDP43_v2,CHEMBL4574116,-9.4
TDP43_v2,CHEMBL4574194,-8.5
TDP43_v2,CHEMBL4574203,-9.0
TDP43_v2,CHEMBL4574223,-9.1
TDP43_v2,CHEMBL4574229,-8.7
TDP43_v2,CHEMBL4574403,-8.8
TDP43_v2,CHEMBL4574583,-8.9
TDP43_v2,CHEMBL4574588,-9.0
TDP43_v2,CHEMBL4574604,-8.4
TDP43_v2,CHEMBL4574606,-8.4
TDP43_v2,CHEMBL4574616,-8.9
TDP43_v2,CHEMBL4574622,-9.1
TDP43_v2,CHEMBL4574630,-9.9
TDP43_v2,CHEMBL4574735,-8.6
TDP43_v2,CHEMBL4574755,-8.5
TDP43_v2,CHEMBL4574765,-8.8
TDP43_v2,CHEMBL4574862,-8.4
TDP43_v2,CHEMBL4574863,-8.8
TDP43_v2,CHEMBL4574867,-8.7
TDP43_v2,CHEMBL4574876,-9.3
TDP43_v2,CHEMBL4574882,-8.8
TDP43_v2,CHEMBL4574899,-8.7
TDP43_v2,CHEMBL4574909,-9.0
TDP43_v2,CHEMBL4574911,-9.5
TDP43_v2,CHEMBL4574936,-8.6
TDP43_v2,CHEMBL4574963,-8.9
TDP43_v2,CHEMBL4574975,-8.6
TDP43_v2,CHEMBL4574977,-9.2
TDP43_v2,CHEMBL4575046,-9.0
TDP43_v2,CHEMBL4575069,-9.7
TDP43_v2,CHEMBL4575112,-8.6
TDP43_v2,CHEMBL4575350,-8.7
TDP43_v2,CHEMBL4575357,-8.7
TDP43_v2,CHEMBL4575360,-9.0
TDP43_v2,CHEMBL4575361,-8.4
TDP43_v2,CHEMBL4575411,-9.2
TDP43_v2,CHEMBL4575412,-8.7
TDP43_v2,CHEMBL4575421,-8.4
TDP43_v2,CHEMBL4575423,-8.7
TDP43_v2,CHEMBL4575518,-8.5
TDP43_v2,CHEMBL4575547,-8.8
TDP43_v2,CHEMBL4575587,-8.7
TDP43_v2,CHEMBL4575792,-9.7
TDP43_v2,CHEMBL4575814,-8.4
TDP43_v2,CHEMBL4575879,-8.4
TDP43_v2,CHEMBL4575882,-8.6
TDP43_v2,CHEMBL45788,-8.6
TDP43_v2,CHEMBL4580639,-8.5
TDP43_v2,CHEMBL4580644,-9.1
TDP43_v2,CHEMBL4580649,-8.6
TDP43_v2,CHEMBL4580660,-8.4
TDP43_v2,CHEMBL4580671,-8.9
TDP43_v2,CHEMBL4580675,-8.7
TDP43_v2,CHEMBL4580679,-9.3
TDP43_v2,CHEMBL4580706,-8.4
TDP43_v2,CHEMBL4580720,-8.6
TDP43_v2,CHEMBL4580728,-8.5
TDP43_v2,CHEMBL4580757,-8.8
TDP43_v2,CHEMBL4580797,-9.6
TDP43_v2,CHEMBL4580800,-8.5
TDP43_v2,CHEMBL4580808,-8.4
TDP43_v2,CHEMBL4580828,-8.4
TDP43_v2,CHEMBL4580861,-8.7
TDP43_v2,CHEMBL4580886,-8.9
TDP43_v2,CHEMBL4580898,-8.7
TDP43_v2,CHEMBL4580911,-8.4
TDP43_v2,CHEMBL4580923,-9.4
TDP43_v2,CHEMBL4580953,-9.4
TDP43_v2,CHEMBL4580957,-8.7
TDP43_v2,CHEMBL4580964,-8.5
TDP43_v2,CHEMBL4580982,-8.5
TDP43_v2,CHEMBL4581006,-9.0
TDP43_v2,CHEMBL4581030,-8.8
TDP43_v2,CHEMBL4581045,-8.6
TDP43_v2,CHEMBL4581052,-8.8
TDP43_v2,CHEMBL4581054,-8.5
TDP43_v2,CHEMBL4581059,-8.9
TDP43_v2,CHEMBL4581076,-9.1
TDP43_v2,CHEMBL4581089,-9.2
TDP43_v2,CHEMBL4581099,-8.8
TDP43_v2,CHEMBL4581118,-8.7
TDP43_v2,CHEMBL4581128,-9.0
TDP43_v2,CHEMBL4581153,-8.7
TDP43_v2,CHEMBL4581162,-8.8
TDP43_v2,CHEMBL4581175,-9.6
TDP43_v2,CHEMBL4581185,-8.9
TDP43_v2,CHEMBL4581196,-8.9
TDP43_v2,CHEMBL4581211,-8.6
TDP43_v2,CHEMBL4581213,-8.4
TDP43_v2,CHEMBL4581223,-8.7
TDP43_v2,CHEMBL4581233,-8.8
TDP43_v2,CHEMBL4581247,-8.4
TDP43_v2,CHEMBL4581258,-8.7
TDP43_v2,CHEMBL4581271,-8.5
TDP43_v2,CHEMBL4581275,-8.7
TDP43_v2,CHEMBL4581299,-8.4
TDP43_v2,CHEMBL45813,-9.2
TDP43_v2,CHEMBL4581371,-9.1
TDP43_v2,CHEMBL4581383,-8.4
TDP43_v2,CHEMBL4581407,-9.1
TDP43_v2,CHEMBL4581409,-8.7
TDP43_v2,CHEMBL4581425,-8.7
TDP43_v2,CHEMBL4581433,-8.4
TDP43_v2,CHEMBL4581435,-8.5
TDP43_v2,CHEMBL4581437,-8.5
TDP43_v2,CHEMBL4581452,-8.6
TDP43_v2,CHEMBL4581479,-8.5
TDP43_v2,CHEMBL4581508,-8.7
TDP43_v2,CHEMBL4581517,-9.3
TDP43_v2,CHEMBL4581531,-8.5
TDP43_v2,CHEMBL4581602,-8.7
TDP43_v2,CHEMBL4581606,-8.5
TDP43_v2,CHEMBL4581608,-8.5
TDP43_v2,CHEMBL4581625,-8.4
TDP43_v2,CHEMBL4581632,-8.6
TDP43_v2,CHEMBL4581661,-8.5
TDP43_v2,CHEMBL4581664,-8.8
TDP43_v2,CHEMBL4581665,-8.4
TDP43_v2,CHEMBL4581669,-8.6
TDP43_v2,CHEMBL4581697,-8.5
TDP43_v2,CHEMBL4581736,-8.5
TDP43_v2,CHEMBL4581739,-8.6
TDP43_v2,CHEMBL4581741,-8.6
TDP43_v2,CHEMBL4581757,-8.9
TDP43_v2,CHEMBL4581758,-8.9
TDP43_v2,CHEMBL4581775,-9.4
TDP43_v2,CHEMBL4581796,-8.4
TDP43_v2,CHEMBL4581818,-9.3
TDP43_v2,CHEMBL4581829,-8.5
TDP43_v2,CHEMBL4581837,-8.6
TDP43_v2,CHEMBL4581840,-8.9
TDP43_v2,CHEMBL4581843,-8.4
TDP43_v2,CHEMBL4581849,-8.8
TDP43_v2,CHEMBL4581856,-8.7
TDP43_v2,CHEMBL4581868,-8.5
TDP43_v2,CHEMBL4581873,-8.5
TDP43_v2,CHEMBL4581891,-8.4
TDP43_v2,CHEMBL4581897,-8.5
TDP43_v2,CHEMBL4581905,-9.1
TDP43_v2,CHEMBL4581923,-8.7
TDP43_v2,CHEMBL4581955,-8.9
TDP43_v2,CHEMBL4581962,-8.6
TDP43_v2,CHEMBL4582109,-9.5
TDP43_v2,CHEMBL4582128,-8.8
TDP43_v2,CHEMBL4582130,-8.5
TDP43_v2,CHEMBL4582162,-8.5
TDP43_v2,CHEMBL4582183,-9.2
TDP43_v2,CHEMBL4582211,-8.8
TDP43_v2,CHEMBL4582212,-8.8
TDP43_v2,CHEMBL4582217,-9.2
TDP43_v2,CHEMBL4582219,-8.5
TDP43_v2,CHEMBL4582265,-9.0
TDP43_v2,CHEMBL4582298,-8.7
TDP43_v2,CHEMBL4582301,-8.4
TDP43_v2,CHEMBL4582309,-8.5
TDP43_v2,CHEMBL4582312,-8.5
TDP43_v2,CHEMBL4582324,-8.4
TDP43_v2,CHEMBL4582347,-8.6
TDP43_v2,CHEMBL4582409,-9.1
TDP43_v2,CHEMBL4582423,-9.1
TDP43_v2,CHEMBL4582439,-8.4
TDP43_v2,CHEMBL4582448,-8.7
TDP43_v2,CHEMBL4582454,-8.4
TDP43_v2,CHEMBL4582456,-8.5
TDP43_v2,CHEMBL4582483,-8.9
TDP43_v2,CHEMBL4582525,-8.7
TDP43_v2,CHEMBL4582545,-8.8
TDP43_v2,CHEMBL4582550,-8.7
TDP43_v2,CHEMBL4582551,-9.1
TDP43_v2,CHEMBL4582553,-8.6
TDP43_v2,CHEMBL4582554,-8.7
TDP43_v2,CHEMBL4582564,-8.7
TDP43_v2,CHEMBL4582567,-9.3
TDP43_v2,CHEMBL4582595,-8.8
TDP43_v2,CHEMBL4582622,-9.1
TDP43_v2,CHEMBL4582727,-8.7
TDP43_v2,CHEMBL4582738,-8.4
TDP43_v2,CHEMBL4582741,-9.3
TDP43_v2,CHEMBL45829,-8.6
TDP43_v2,CHEMBL45830,-8.7
TDP43_v2,CHEMBL4583390,-8.5
TDP43_v2,CHEMBL4583414,-9.8
TDP43_v2,CHEMBL4583461,-8.9
TDP43_v2,CHEMBL4583548,-8.5
TDP43_v2,CHEMBL4583606,-8.5
TDP43_v2,CHEMBL4583630,-8.4
TDP43_v2,CHEMBL4583634,-10.0
TDP43_v2,CHEMBL4583640,-9.2
TDP43_v2,CHEMBL4583641,-9.2
TDP43_v2,CHEMBL4583650,-8.7
TDP43_v2,CHEMBL4583678,-8.6
TDP43_v2,CHEMBL4583721,-9.0
TDP43_v2,CHEMBL4584611,-8.4
TDP43_v2,CHEMBL4584624,-8.7
TDP43_v2,CHEMBL4584649,-9.4
TDP43_v2,CHEMBL4584679,-9.5
TDP43_v2,CHEMBL4584700,-8.7
TDP43_v2,CHEMBL4584751,-8.5
TDP43_v2,CHEMBL4584771,-9.6
TDP43_v2,CHEMBL4584783,-8.6
TDP43_v2,CHEMBL4584800,-9.3
TDP43_v2,CHEMBL4584807,-8.5
TDP43_v2,CHEMBL4584906,-10.1
TDP43_v2,CHEMBL4584917,-8.5
TDP43_v2,CHEMBL4584919,-9.1
TDP43_v2,CHEMBL4584931,-8.7
TDP43_v2,CHEMBL4584937,-9.1
TDP43_v2,CHEMBL4584949,-8.8
TDP43_v2,CHEMBL4584960,-9.0
TDP43_v2,CHEMBL4584970,-8.8
TDP43_v2,CHEMBL4585010,-8.6
TDP43_v2,CHEMBL4585019,-8.4
TDP43_v2,CHEMBL4585023,-8.9
TDP43_v2,CHEMBL4585059,-8.6
TDP43_v2,CHEMBL4585069,-8.6
TDP43_v2,CHEMBL4585164,-8.8
TDP43_v2,CHEMBL4585263,-8.5
TDP43_v2,CHEMBL4585275,-9.1
TDP43_v2,CHEMBL4585282,-8.9
TDP43_v2,CHEMBL4585299,-8.4
TDP43_v2,CHEMBL4585306,-9.2
TDP43_v2,CHEMBL4585312,-8.6
TDP43_v2,CHEMBL4585367,-8.6
TDP43_v2,CHEMBL4585368,-8.9
TDP43_v2,CHEMBL4585377,-9.4
TDP43_v2,CHEMBL4585398,-8.5
TDP43_v2,CHEMBL4585436,-8.8
TDP43_v2,CHEMBL4585441,-9.2
TDP43_v2,CHEMBL4585484,-8.8
TDP43_v2,CHEMBL4585508,-8.4
TDP43_v2,CHEMBL45871,-8.8
TDP43_v2,CHEMBL45876,-8.7
TDP43_v2,CHEMBL45965,-8.7
TDP43_v2,CHEMBL45977,-9.1
TDP43_v2,CHEMBL45987,-8.6
TDP43_v2,CHEMBL46002,-8.4
TDP43_v2,CHEMBL46037,-8.4
TDP43_v2,CHEMBL46103,-8.4
TDP43_v2,CHEMBL46127,-8.4
TDP43_v2,CHEMBL46137,-9.0
TDP43_v2,CHEMBL46140,-8.6
TDP43_v2,CHEMBL461807,-8.5
TDP43_v2,CHEMBL46187,-9.5
TDP43_v2,CHEMBL46192,-8.4
TDP43_v2,CHEMBL46196,-8.6
TDP43_v2,CHEMBL461980,-9.0
TDP43_v2,CHEMBL46199,-8.7
TDP43_v2,CHEMBL46202,-8.5
TDP43_v2,CHEMBL46211,-8.4
TDP43_v2,CHEMBL46221,-8.5
TDP43_v2,CHEMBL46234,-8.4
TDP43_v2,CHEMBL46235,-8.5
TDP43_v2,CHEMBL46269,-8.4
TDP43_v2,CHEMBL46332,-8.6
TDP43_v2,CHEMBL46343,-8.8
TDP43_v2,CHEMBL4634661,-8.5
TDP43_v2,CHEMBL4634712,-8.6
TDP43_v2,CHEMBL4634793,-9.4
TDP43_v2,CHEMBL4634811,-8.6
TDP43_v2,CHEMBL4634814,-8.5
TDP43_v2,CHEMBL4634820,-8.6
TDP43_v2,CHEMBL4634835,-8.4
TDP43_v2,CHEMBL4634844,-8.7
TDP43_v2,CHEMBL4634851,-8.4
TDP43_v2,CHEMBL4634862,-8.7
TDP43_v2,CHEMBL4634867,-8.9
TDP43_v2,CHEMBL4634873,-8.6
TDP43_v2,CHEMBL4634885,-8.6
TDP43_v2,CHEMBL4634929,-8.4
TDP43_v2,CHEMBL4634955,-8.4
TDP43_v2,CHEMBL4634956,-8.4
TDP43_v2,CHEMBL4634958,-8.4
TDP43_v2,CHEMBL4634962,-8.4
TDP43_v2,CHEMBL4634985,-8.6
TDP43_v2,CHEMBL4634991,-8.4
TDP43_v2,CHEMBL4634999,-8.6
TDP43_v2,CHEMBL4635020,-8.4
TDP43_v2,CHEMBL4635022,-8.4
TDP43_v2,CHEMBL4635038,-8.6
TDP43_v2,CHEMBL4635060,-8.6
TDP43_v2,CHEMBL4635079,-8.6
TDP43_v2,CHEMBL4635113,-8.4
TDP43_v2,CHEMBL4635149,-9.2
TDP43_v2,CHEMBL4635162,-8.5
TDP43_v2,CHEMBL4635193,-8.5
TDP43_v2,CHEMBL4635207,-8.7
TDP43_v2,CHEMBL4635211,-8.8
TDP43_v2,CHEMBL4635222,-9.1
TDP43_v2,CHEMBL4635242,-9.6
TDP43_v2,CHEMBL4635243,-8.5
TDP43_v2,CHEMBL4635261,-8.8
