target,ligand,afinidad
TDP43_v2,CHEMBL18028,-6.0
TDP43_v2,CHEMBL1806730,-6.0
TDP43_v2,CHEMBL1807887,-6.0
TDP43_v2,CHEMBL1807914,-6.0
TDP43_v2,CHEMBL1808445,-6.0
TDP43_v2,CHEMBL1808555,-6.0
TDP43_v2,CHEMBL18102,-6.0
TDP43_v2,CHEMBL18107,-6.0
TDP43_v2,CHEMBL18129,-6.0
TDP43_v2,CHEMBL18194,-6.0
TDP43_v2,CHEMBL18221,-6.0
TDP43_v2,CHEMBL18227,-6.0
TDP43_v2,CHEMBL18303,-6.0
TDP43_v2,CHEMBL18324,-6.0
TDP43_v2,CHEMBL18427,-6.0
TDP43_v2,CHEMBL18437,-6.0
TDP43_v2,CHEMBL18460,-6.0
TDP43_v2,CHEMBL18496,-6.0
TDP43_v2,CHEMBL18506,-6.0
TDP43_v2,CHEMBL1857903,-6.0
TDP43_v2,CHEMBL1857980,-6.0
TDP43_v2,CHEMBL1858235,-6.0
TDP43_v2,CHEMBL1858269,-6.0
TDP43_v2,CHEMBL1858333,-6.0
TDP43_v2,CHEMBL1858411,-6.0
TDP43_v2,CHEMBL1858676,-6.0
TDP43_v2,CHEMBL1858763,-6.0
TDP43_v2,CHEMBL1858816,-6.0
TDP43_v2,CHEMBL1858861,-6.0
TDP43_v2,CHEMBL1858889,-6.0
TDP43_v2,CHEMBL1858931,-6.0
TDP43_v2,CHEMBL1859065,-6.0
TDP43_v2,CHEMBL1859123,-6.0
TDP43_v2,CHEMBL1859130,-6.0
TDP43_v2,CHEMBL1859148,-6.0
TDP43_v2,CHEMBL1859149,-6.0
TDP43_v2,CHEMBL1859252,-6.0
TDP43_v2,CHEMBL1859399,-6.0
TDP43_v2,CHEMBL1859502,-6.0
TDP43_v2,CHEMBL1859522,-6.0
TDP43_v2,CHEMBL1859562,-6.0
TDP43_v2,CHEMBL1859590,-6.0
TDP43_v2,CHEMBL1859686,-6.0
TDP43_v2,CHEMBL1859744,-6.0
TDP43_v2,CHEMBL1859801,-6.0
TDP43_v2,CHEMBL1859827,-6.0
TDP43_v2,CHEMBL1859955,-6.0
TDP43_v2,CHEMBL1860057,-6.0
TDP43_v2,CHEMBL1860214,-6.0
TDP43_v2,CHEMBL1860359,-6.0
TDP43_v2,CHEMBL1860488,-6.0
TDP43_v2,CHEMBL18605,-6.0
TDP43_v2,CHEMBL1860679,-6.0
TDP43_v2,CHEMBL1861195,-6.0
TDP43_v2,CHEMBL1862009,-6.0
TDP43_v2,CHEMBL1862835,-6.0
TDP43_v2,CHEMBL1862861,-6.0
TDP43_v2,CHEMBL1862877,-6.0
TDP43_v2,CHEMBL1862890,-6.0
TDP43_v2,CHEMBL1862926,-6.0
TDP43_v2,CHEMBL1862966,-6.0
TDP43_v2,CHEMBL1863070,-6.0
TDP43_v2,CHEMBL1863356,-6.0
TDP43_v2,CHEMBL1863408,-6.0
TDP43_v2,CHEMBL1863529,-6.0
TDP43_v2,CHEMBL1863642,-6.0
TDP43_v2,CHEMBL1863643,-6.0
TDP43_v2,CHEMBL1863672,-6.0
TDP43_v2,CHEMBL1863688,-6.0
TDP43_v2,CHEMBL1863801,-6.0
TDP43_v2,CHEMBL1863859,-6.0
TDP43_v2,CHEMBL1864005,-6.0
TDP43_v2,CHEMBL1864020,-6.0
TDP43_v2,CHEMBL1864023,-6.0
TDP43_v2,CHEMBL1864089,-6.0
TDP43_v2,CHEMBL1864134,-6.0
TDP43_v2,CHEMBL1864154,-6.0
TDP43_v2,CHEMBL1864179,-6.0
TDP43_v2,CHEMBL1864186,-6.0
TDP43_v2,CHEMBL1864187,-6.0
TDP43_v2,CHEMBL1864189,-6.0
TDP43_v2,CHEMBL1864303,-6.0
TDP43_v2,CHEMBL1864315,-6.0
TDP43_v2,CHEMBL1864320,-6.0
TDP43_v2,CHEMBL1864358,-6.0
TDP43_v2,CHEMBL1864364,-6.0
TDP43_v2,CHEMBL1864380,-6.0
TDP43_v2,CHEMBL1864412,-6.0
TDP43_v2,CHEMBL1864427,-6.0
TDP43_v2,CHEMBL1864502,-6.0
TDP43_v2,CHEMBL1864603,-6.0
TDP43_v2,CHEMBL1864641,-6.0
TDP43_v2,CHEMBL1864697,-6.0
TDP43_v2,CHEMBL1864749,-6.0
TDP43_v2,CHEMBL1864812,-6.0
TDP43_v2,CHEMBL1864876,-6.0
TDP43_v2,CHEMBL1864941,-6.0
TDP43_v2,CHEMBL1864954,-6.0
TDP43_v2,CHEMBL1865052,-6.0
TDP43_v2,CHEMBL1865090,-6.0
TDP43_v2,CHEMBL1865142,-6.0
TDP43_v2,CHEMBL1865175,-6.0
TDP43_v2,CHEMBL1865307,-6.0
TDP43_v2,CHEMBL1865356,-6.0
TDP43_v2,CHEMBL1865370,-6.0
TDP43_v2,CHEMBL1865377,-6.0
TDP43_v2,CHEMBL1865406,-6.0
TDP43_v2,CHEMBL1865428,-6.0
TDP43_v2,CHEMBL1865433,-6.0
TDP43_v2,CHEMBL1865438,-6.0
TDP43_v2,CHEMBL1865502,-6.0
TDP43_v2,CHEMBL1865553,-6.0
TDP43_v2,CHEMBL1865593,-6.0
TDP43_v2,CHEMBL1865621,-6.0
TDP43_v2,CHEMBL1865660,-6.0
TDP43_v2,CHEMBL1865707,-6.0
TDP43_v2,CHEMBL1865721,-6.0
TDP43_v2,CHEMBL1865750,-6.0
TDP43_v2,CHEMBL1865773,-6.0
TDP43_v2,CHEMBL1865851,-6.0
TDP43_v2,CHEMBL1865874,-6.0
TDP43_v2,CHEMBL1865948,-6.0
TDP43_v2,CHEMBL1865967,-6.0
TDP43_v2,CHEMBL1865979,-6.0
TDP43_v2,CHEMBL1865986,-6.0
TDP43_v2,CHEMBL18659,-6.0
TDP43_v2,CHEMBL1866039,-6.0
TDP43_v2,CHEMBL1866084,-6.0
TDP43_v2,CHEMBL1866085,-6.0
TDP43_v2,CHEMBL1866127,-6.0
TDP43_v2,CHEMBL1866135,-6.0
TDP43_v2,CHEMBL1866139,-6.0
TDP43_v2,CHEMBL18668,-6.0
TDP43_v2,CHEMBL18707,-6.0
TDP43_v2,CHEMBL18708,-6.0
TDP43_v2,CHEMBL18838,-6.0
TDP43_v2,CHEMBL18894,-6.0
TDP43_v2,CHEMBL18931,-6.0
TDP43_v2,CHEMBL18943,-6.0
TDP43_v2,CHEMBL18951,-6.0
TDP43_v2,CHEMBL18958,-6.0
TDP43_v2,CHEMBL18988,-6.0
TDP43_v2,CHEMBL18993,-6.0
TDP43_v2,CHEMBL19002,-6.0
TDP43_v2,CHEMBL19016,-6.0
TDP43_v2,CHEMBL19045,-6.0
TDP43_v2,CHEMBL19061,-6.0
TDP43_v2,CHEMBL19064,-6.0
TDP43_v2,CHEMBL1911834,-6.0
TDP43_v2,CHEMBL19123,-6.0
TDP43_v2,CHEMBL191528,-6.0
TDP43_v2,CHEMBL19209,-6.0
TDP43_v2,CHEMBL19216,-6.0
TDP43_v2,CHEMBL19253,-6.0
TDP43_v2,CHEMBL19284,-6.0
TDP43_v2,CHEMBL19298,-6.0
TDP43_v2,CHEMBL19371,-6.0
TDP43_v2,CHEMBL19403,-6.0
TDP43_v2,CHEMBL19424,-6.0
TDP43_v2,CHEMBL19597,-6.0
TDP43_v2,CHEMBL19647,-6.0
TDP43_v2,CHEMBL19648,-6.0
TDP43_v2,CHEMBL19653,-6.0
TDP43_v2,CHEMBL19685,-6.0
TDP43_v2,CHEMBL19710,-6.0
TDP43_v2,CHEMBL19713,-6.0
TDP43_v2,CHEMBL19755,-6.0
TDP43_v2,CHEMBL19820,-6.0
TDP43_v2,CHEMBL19853,-6.0
TDP43_v2,CHEMBL19932,-6.0
TDP43_v2,CHEMBL19950,-6.0
TDP43_v2,CHEMBL19979,-6.0
TDP43_v2,CHEMBL20070,-6.0
TDP43_v2,CHEMBL20193,-6.0
TDP43_v2,CHEMBL20222,-6.0
TDP43_v2,CHEMBL20275,-6.0
TDP43_v2,CHEMBL20357,-6.0
TDP43_v2,CHEMBL20399,-6.0
TDP43_v2,CHEMBL20431,-6.0
TDP43_v2,CHEMBL20436,-6.0
TDP43_v2,CHEMBL20444,-6.0
TDP43_v2,CHEMBL20758,-6.0
TDP43_v2,CHEMBL20848,-6.0
TDP43_v2,CHEMBL20890,-6.0
TDP43_v2,CHEMBL20909,-6.0
TDP43_v2,CHEMBL20957,-6.0
TDP43_v2,CHEMBL20997,-6.0
TDP43_v2,CHEMBL21041,-6.0
TDP43_v2,CHEMBL21047,-6.0
TDP43_v2,CHEMBL21048,-6.0
TDP43_v2,CHEMBL21098,-6.0
TDP43_v2,CHEMBL21220,-6.0
TDP43_v2,CHEMBL21252,-6.0
TDP43_v2,CHEMBL21261,-6.0
TDP43_v2,CHEMBL21271,-6.0
TDP43_v2,CHEMBL21315,-6.0
TDP43_v2,CHEMBL21336,-6.0
TDP43_v2,CHEMBL2134794,-6.0
TDP43_v2,CHEMBL2135311,-6.0
TDP43_v2,CHEMBL21554,-6.0
TDP43_v2,CHEMBL21592,-6.0
TDP43_v2,CHEMBL216546,-6.0
TDP43_v2,CHEMBL21669,-6.0
TDP43_v2,CHEMBL21767,-6.0
TDP43_v2,CHEMBL21816,-6.0
TDP43_v2,CHEMBL21836,-6.0
TDP43_v2,CHEMBL21956,-6.0
TDP43_v2,CHEMBL21958,-6.0
TDP43_v2,CHEMBL22019,-6.0
TDP43_v2,CHEMBL220845,-6.0
TDP43_v2,CHEMBL22175,-6.0
TDP43_v2,CHEMBL22192,-6.0
TDP43_v2,CHEMBL22198,-6.0
TDP43_v2,CHEMBL22207,-6.0
TDP43_v2,CHEMBL22216,-6.0
TDP43_v2,CHEMBL22220,-6.0
TDP43_v2,CHEMBL22238,-6.0
TDP43_v2,CHEMBL22293,-6.0
TDP43_v2,CHEMBL22297,-6.0
TDP43_v2,CHEMBL22298,-6.0
TDP43_v2,CHEMBL22315,-6.0
TDP43_v2,CHEMBL22377,-6.0
TDP43_v2,CHEMBL22407,-6.0
TDP43_v2,CHEMBL22458,-6.0
TDP43_v2,CHEMBL22476,-6.0
TDP43_v2,CHEMBL22481,-6.0
TDP43_v2,CHEMBL22560,-6.0
TDP43_v2,CHEMBL22566,-6.0
TDP43_v2,CHEMBL22570,-6.0
TDP43_v2,CHEMBL22594,-6.0
TDP43_v2,CHEMBL22638,-6.0
TDP43_v2,CHEMBL22650,-6.0
TDP43_v2,CHEMBL22749,-6.0
TDP43_v2,CHEMBL22794,-6.0
TDP43_v2,CHEMBL22842,-6.0
TDP43_v2,CHEMBL22935,-6.0
TDP43_v2,CHEMBL22943,-6.0
TDP43_v2,CHEMBL22951,-6.0
TDP43_v2,CHEMBL23034,-6.0
TDP43_v2,CHEMBL23040,-6.0
TDP43_v2,CHEMBL23074,-6.0
TDP43_v2,CHEMBL23081,-6.0
TDP43_v2,CHEMBL23136,-6.0
TDP43_v2,CHEMBL23242,-6.0
TDP43_v2,CHEMBL23258,-6.0
TDP43_v2,CHEMBL23285,-6.0
TDP43_v2,CHEMBL23367,-6.0
TDP43_v2,CHEMBL23392,-6.0
TDP43_v2,CHEMBL23440,-6.0
TDP43_v2,CHEMBL23453,-6.0
TDP43_v2,CHEMBL23536,-6.0
TDP43_v2,CHEMBL23571,-6.0
TDP43_v2,CHEMBL23591,-6.0
TDP43_v2,CHEMBL23695,-6.0
TDP43_v2,CHEMBL23728,-6.0
TDP43_v2,CHEMBL23735,-6.0
TDP43_v2,CHEMBL23774,-6.0
TDP43_v2,CHEMBL23781,-6.0
TDP43_v2,CHEMBL23817,-6.0
TDP43_v2,CHEMBL23965,-6.0
TDP43_v2,CHEMBL24019,-6.0
TDP43_v2,CHEMBL24073,-6.0
TDP43_v2,CHEMBL2413088,-6.0
TDP43_v2,CHEMBL24133,-6.0
TDP43_v2,CHEMBL24149,-6.0
TDP43_v2,CHEMBL24205,-6.0
TDP43_v2,CHEMBL24306,-6.0
TDP43_v2,CHEMBL24316,-6.0
TDP43_v2,CHEMBL24336,-6.0
TDP43_v2,CHEMBL24340,-6.0
TDP43_v2,CHEMBL24346,-6.0
TDP43_v2,CHEMBL24349,-6.0
TDP43_v2,CHEMBL24356,-6.0
TDP43_v2,CHEMBL24447,-6.0
TDP43_v2,CHEMBL24467,-6.0
TDP43_v2,CHEMBL24473,-6.0
TDP43_v2,CHEMBL24616,-6.0
TDP43_v2,CHEMBL24626,-6.0
TDP43_v2,CHEMBL24644,-6.0
TDP43_v2,CHEMBL24707,-6.0
TDP43_v2,CHEMBL24720,-6.0
TDP43_v2,CHEMBL24737,-6.0
TDP43_v2,CHEMBL24753,-6.0
TDP43_v2,CHEMBL24788,-6.0
TDP43_v2,CHEMBL24849,-6.0
TDP43_v2,CHEMBL24916,-6.0
TDP43_v2,CHEMBL24921,-6.0
TDP43_v2,CHEMBL24952,-6.0
TDP43_v2,CHEMBL24992,-6.0
TDP43_v2,CHEMBL24,-6.0
TDP43_v2,CHEMBL25138,-6.0
TDP43_v2,CHEMBL25154,-6.0
TDP43_v2,CHEMBL25239,-6.0
TDP43_v2,CHEMBL25344,-6.0
TDP43_v2,CHEMBL25424,-6.0
TDP43_v2,CHEMBL25469,-6.0
TDP43_v2,CHEMBL25495,-6.0
TDP43_v2,CHEMBL25531,-6.0
TDP43_v2,CHEMBL25630,-6.0
TDP43_v2,CHEMBL25676,-6.0
TDP43_v2,CHEMBL25688,-6.0
TDP43_v2,CHEMBL25801,-6.0
TDP43_v2,CHEMBL25842,-6.0
TDP43_v2,CHEMBL26089,-6.0
TDP43_v2,CHEMBL26149,-6.0
TDP43_v2,CHEMBL26151,-6.0
TDP43_v2,CHEMBL26187,-6.0
TDP43_v2,CHEMBL26204,-6.0
TDP43_v2,CHEMBL26219,-6.0
TDP43_v2,CHEMBL262664,-6.0
TDP43_v2,CHEMBL26298,-6.0
TDP43_v2,CHEMBL26314,-6.0
TDP43_v2,CHEMBL26482,-6.0
TDP43_v2,CHEMBL26505,-6.0
TDP43_v2,CHEMBL26528,-6.0
TDP43_v2,CHEMBL26539,-6.0
TDP43_v2,CHEMBL26597,-6.0
TDP43_v2,CHEMBL26608,-6.0
TDP43_v2,CHEMBL26781,-6.0
TDP43_v2,CHEMBL26834,-6.0
TDP43_v2,CHEMBL26905,-6.0
TDP43_v2,CHEMBL27064,-6.0
TDP43_v2,CHEMBL27099,-6.0
TDP43_v2,CHEMBL27254,-6.0
TDP43_v2,CHEMBL27266,-6.0
TDP43_v2,CHEMBL27285,-6.0
TDP43_v2,CHEMBL27408,-6.0
TDP43_v2,CHEMBL27450,-6.0
TDP43_v2,CHEMBL27473,-6.0
TDP43_v2,CHEMBL27512,-6.0
TDP43_v2,CHEMBL27519,-6.0
TDP43_v2,CHEMBL27558,-6.0
TDP43_v2,CHEMBL27584,-6.0
TDP43_v2,CHEMBL27590,-6.0
TDP43_v2,CHEMBL27629,-6.0
TDP43_v2,CHEMBL27679,-6.0
TDP43_v2,CHEMBL27735,-6.0
TDP43_v2,CHEMBL27801,-6.0
TDP43_v2,CHEMBL27857,-6.0
TDP43_v2,CHEMBL27915,-6.0
TDP43_v2,CHEMBL27941,-6.0
TDP43_v2,CHEMBL27963,-6.0
TDP43_v2,CHEMBL28011,-6.0
TDP43_v2,CHEMBL28071,-6.0
TDP43_v2,CHEMBL28144,-6.0
TDP43_v2,CHEMBL28198,-6.0
TDP43_v2,CHEMBL28250,-6.0
TDP43_v2,CHEMBL28277,-6.0
TDP43_v2,CHEMBL28334,-6.0
TDP43_v2,CHEMBL28375,-6.0
TDP43_v2,CHEMBL28394,-6.0
TDP43_v2,CHEMBL28434,-6.0
TDP43_v2,CHEMBL28443,-6.0
TDP43_v2,CHEMBL28579,-6.0
TDP43_v2,CHEMBL28609,-6.0
TDP43_v2,CHEMBL28623,-6.0
TDP43_v2,CHEMBL28643,-6.0
TDP43_v2,CHEMBL28672,-6.0
TDP43_v2,CHEMBL28691,-6.0
TDP43_v2,CHEMBL28714,-6.0
TDP43_v2,CHEMBL28754,-6.0
TDP43_v2,CHEMBL28765,-6.0
TDP43_v2,CHEMBL28825,-6.0
TDP43_v2,CHEMBL28863,-6.0
TDP43_v2,CHEMBL28900,-6.0
TDP43_v2,CHEMBL28958,-6.0
TDP43_v2,CHEMBL28961,-6.0
TDP43_v2,CHEMBL28963,-6.0
TDP43_v2,CHEMBL29097,-6.0
TDP43_v2,CHEMBL29141,-6.0
TDP43_v2,CHEMBL29160,-6.0
TDP43_v2,CHEMBL29193,-6.0
TDP43_v2,CHEMBL29200,-6.0
TDP43_v2,CHEMBL29227,-6.0
TDP43_v2,CHEMBL29235,-6.0
TDP43_v2,CHEMBL29246,-6.0
TDP43_v2,CHEMBL29264,-6.0
TDP43_v2,CHEMBL29287,-6.0
TDP43_v2,CHEMBL29311,-6.0
TDP43_v2,CHEMBL29361,-6.0
TDP43_v2,CHEMBL29381,-6.0
TDP43_v2,CHEMBL29485,-6.0
TDP43_v2,CHEMBL29605,-6.0
TDP43_v2,CHEMBL29642,-6.0
TDP43_v2,CHEMBL29707,-6.0
TDP43_v2,CHEMBL29758,-6.0
TDP43_v2,CHEMBL29831,-6.0
TDP43_v2,CHEMBL29836,-6.0
TDP43_v2,CHEMBL29892,-6.0
TDP43_v2,CHEMBL29909,-6.0
TDP43_v2,CHEMBL29935,-6.0
TDP43_v2,CHEMBL30053,-6.0
TDP43_v2,CHEMBL30067,-6.0
TDP43_v2,CHEMBL30078,-6.0
TDP43_v2,CHEMBL30099,-6.0
TDP43_v2,CHEMBL30110,-6.0
TDP43_v2,CHEMBL30142,-6.0
TDP43_v2,CHEMBL30156,-6.0
TDP43_v2,CHEMBL30214,-6.0
TDP43_v2,CHEMBL30215,-6.0
TDP43_v2,CHEMBL30233,-6.0
TDP43_v2,CHEMBL30245,-6.0
TDP43_v2,CHEMBL30289,-6.0
TDP43_v2,CHEMBL30299,-6.0
TDP43_v2,CHEMBL30327,-6.0
TDP43_v2,CHEMBL30352,-6.0
TDP43_v2,CHEMBL30359,-6.0
TDP43_v2,CHEMBL30372,-6.0
TDP43_v2,CHEMBL30417,-6.0
TDP43_v2,CHEMBL30462,-6.0
TDP43_v2,CHEMBL30466,-6.0
TDP43_v2,CHEMBL30495,-6.0
TDP43_v2,CHEMBL30516,-6.0
TDP43_v2,CHEMBL30546,-6.0
TDP43_v2,CHEMBL30556,-6.0
TDP43_v2,CHEMBL30561,-6.0
TDP43_v2,CHEMBL30620,-6.0
TDP43_v2,CHEMBL30658,-6.0
TDP43_v2,CHEMBL30735,-6.0
TDP43_v2,CHEMBL30768,-6.0
TDP43_v2,CHEMBL30786,-6.0
TDP43_v2,CHEMBL30847,-6.0
TDP43_v2,CHEMBL30891,-6.0
TDP43_v2,CHEMBL30899,-6.0
TDP43_v2,CHEMBL30915,-6.0
TDP43_v2,CHEMBL31000,-6.0
TDP43_v2,CHEMBL31018,-6.0
TDP43_v2,CHEMBL31021,-6.0
TDP43_v2,CHEMBL31027,-6.0
TDP43_v2,CHEMBL31053,-6.0
TDP43_v2,CHEMBL31140,-6.0
TDP43_v2,CHEMBL31178,-6.0
TDP43_v2,CHEMBL31286,-6.0
TDP43_v2,CHEMBL31296,-6.0
TDP43_v2,CHEMBL31305,-6.0
TDP43_v2,CHEMBL31324,-6.0
TDP43_v2,CHEMBL31382,-6.0
TDP43_v2,CHEMBL31416,-6.0
TDP43_v2,CHEMBL31450,-6.0
TDP43_v2,CHEMBL31514,-6.0
TDP43_v2,CHEMBL31578,-6.0
TDP43_v2,CHEMBL31638,-6.0
TDP43_v2,CHEMBL31667,-6.0
TDP43_v2,CHEMBL31705,-6.0
TDP43_v2,CHEMBL31715,-6.0
TDP43_v2,CHEMBL31723,-6.0
TDP43_v2,CHEMBL31736,-6.0
TDP43_v2,CHEMBL31763,-6.0
TDP43_v2,CHEMBL31783,-6.0
TDP43_v2,CHEMBL31852,-6.0
TDP43_v2,CHEMBL31920,-6.0
TDP43_v2,CHEMBL32005,-6.0
TDP43_v2,CHEMBL32184,-6.0
TDP43_v2,CHEMBL32188,-6.0
TDP43_v2,CHEMBL32198,-6.0
TDP43_v2,CHEMBL32285,-6.0
TDP43_v2,CHEMBL32290,-6.0
TDP43_v2,CHEMBL32308,-6.0
TDP43_v2,CHEMBL32344,-6.0
TDP43_v2,CHEMBL32357,-6.0
TDP43_v2,CHEMBL32454,-6.0
TDP43_v2,CHEMBL32515,-6.0
TDP43_v2,CHEMBL32537,-6.0
TDP43_v2,CHEMBL32687,-6.0
TDP43_v2,CHEMBL32688,-6.0
TDP43_v2,CHEMBL32738,-6.0
TDP43_v2,CHEMBL32841,-6.0
TDP43_v2,CHEMBL32879,-6.0
TDP43_v2,CHEMBL32929,-6.0
TDP43_v2,CHEMBL32983,-6.0
TDP43_v2,CHEMBL33057,-6.0
TDP43_v2,CHEMBL3309332,-6.0
TDP43_v2,CHEMBL3309416,-6.0
TDP43_v2,CHEMBL3309459,-6.0
TDP43_v2,CHEMBL3309468,-6.0
TDP43_v2,CHEMBL3309500,-6.0
TDP43_v2,CHEMBL3309501,-6.0
TDP43_v2,CHEMBL3309578,-6.0
TDP43_v2,CHEMBL3309726,-6.0
TDP43_v2,CHEMBL3309734,-6.0
TDP43_v2,CHEMBL3309744,-6.0
TDP43_v2,CHEMBL3310067,-6.0
TDP43_v2,CHEMBL3310095,-6.0
TDP43_v2,CHEMBL3310157,-6.0
TDP43_v2,CHEMBL3310243,-6.0
TDP43_v2,CHEMBL3310254,-6.0
TDP43_v2,CHEMBL3310371,-6.0
TDP43_v2,CHEMBL3310515,-6.0
TDP43_v2,CHEMBL3310553,-6.0
TDP43_v2,CHEMBL3310571,-6.0
TDP43_v2,CHEMBL3310609,-6.0
TDP43_v2,CHEMBL3310700,-6.0
TDP43_v2,CHEMBL3310975,-6.0
TDP43_v2,CHEMBL3311088,-6.0
TDP43_v2,CHEMBL3311099,-6.0
TDP43_v2,CHEMBL3311103,-6.0
TDP43_v2,CHEMBL3311104,-6.0
TDP43_v2,CHEMBL3311203,-6.0
TDP43_v2,CHEMBL3311309,-6.0
TDP43_v2,CHEMBL3311318,-6.0
TDP43_v2,CHEMBL3311323,-6.0
TDP43_v2,CHEMBL3311368,-6.0
TDP43_v2,CHEMBL3311413,-6.0
TDP43_v2,CHEMBL33114,-6.0
TDP43_v2,CHEMBL3311540,-6.0
TDP43_v2,CHEMBL33137,-6.0
TDP43_v2,CHEMBL3314233,-6.0
TDP43_v2,CHEMBL3314269,-6.0
TDP43_v2,CHEMBL3314372,-6.0
TDP43_v2,CHEMBL3314598,-6.0
TDP43_v2,CHEMBL3314888,-6.0
TDP43_v2,CHEMBL3314920,-6.0
TDP43_v2,CHEMBL33226,-6.0
TDP43_v2,CHEMBL33240,-6.0
TDP43_v2,CHEMBL33261,-6.0
TDP43_v2,CHEMBL33264,-6.0
TDP43_v2,CHEMBL33274,-6.0
TDP43_v2,CHEMBL33281,-6.0
TDP43_v2,CHEMBL33324,-6.0
TDP43_v2,CHEMBL33374,-6.0
TDP43_v2,CHEMBL33402,-6.0
TDP43_v2,CHEMBL33497,-6.0
TDP43_v2,CHEMBL3350676,-6.0
TDP43_v2,CHEMBL3350695,-6.0
TDP43_v2,CHEMBL3350707,-6.0
TDP43_v2,CHEMBL3351005,-6.0
TDP43_v2,CHEMBL3351011,-6.0
TDP43_v2,CHEMBL33512,-6.0
TDP43_v2,CHEMBL33538,-6.0
TDP43_v2,CHEMBL33539,-6.0
TDP43_v2,CHEMBL3355274,-6.0
TDP43_v2,CHEMBL33623,-6.0
TDP43_v2,CHEMBL33666,-6.0
TDP43_v2,CHEMBL33674,-6.0
TDP43_v2,CHEMBL33739,-6.0
TDP43_v2,CHEMBL33774,-6.0
TDP43_v2,CHEMBL33897,-6.0
TDP43_v2,CHEMBL33915,-6.0
TDP43_v2,CHEMBL33951,-6.0
TDP43_v2,CHEMBL33979,-6.0
TDP43_v2,CHEMBL33993,-6.0
TDP43_v2,CHEMBL34004,-6.0
TDP43_v2,CHEMBL34045,-6.0
TDP43_v2,CHEMBL34068,-6.0
TDP43_v2,CHEMBL34139,-6.0
TDP43_v2,CHEMBL34149,-6.0
TDP43_v2,CHEMBL34183,-6.0
TDP43_v2,CHEMBL34234,-6.0
TDP43_v2,CHEMBL34247,-6.0
TDP43_v2,CHEMBL34323,-6.0
TDP43_v2,CHEMBL34440,-6.0
TDP43_v2,CHEMBL34452,-6.0
TDP43_v2,CHEMBL34460,-6.0
TDP43_v2,CHEMBL34474,-6.0
TDP43_v2,CHEMBL34495,-6.0
TDP43_v2,CHEMBL34511,-6.0
TDP43_v2,CHEMBL34520,-6.0
TDP43_v2,CHEMBL34608,-6.0
TDP43_v2,CHEMBL34687,-6.0
TDP43_v2,CHEMBL34757,-6.0
TDP43_v2,CHEMBL34762,-6.0
TDP43_v2,CHEMBL34780,-6.0
TDP43_v2,CHEMBL34792,-6.0
TDP43_v2,CHEMBL34821,-6.0
TDP43_v2,CHEMBL34832,-6.0
TDP43_v2,CHEMBL34892,-6.0
TDP43_v2,CHEMBL34896,-6.0
TDP43_v2,CHEMBL34921,-6.0
TDP43_v2,CHEMBL35118,-6.0
TDP43_v2,CHEMBL35142,-6.0
TDP43_v2,CHEMBL35189,-6.0
TDP43_v2,CHEMBL35238,-6.0
TDP43_v2,CHEMBL35256,-6.0
TDP43_v2,CHEMBL35323,-6.0
TDP43_v2,CHEMBL35351,-6.0
TDP43_v2,CHEMBL35419,-6.0
TDP43_v2,CHEMBL35442,-6.0
TDP43_v2,CHEMBL35574,-6.0
TDP43_v2,CHEMBL35608,-6.0
TDP43_v2,CHEMBL35609,-6.0
TDP43_v2,CHEMBL35612,-6.0
TDP43_v2,CHEMBL35640,-6.0
TDP43_v2,CHEMBL35706,-6.0
TDP43_v2,CHEMBL35715,-6.0
TDP43_v2,CHEMBL35788,-6.0
TDP43_v2,CHEMBL35829,-6.0
TDP43_v2,CHEMBL35867,-6.0
TDP43_v2,CHEMBL35892,-6.0
TDP43_v2,CHEMBL35913,-6.0
TDP43_v2,CHEMBL35958,-6.0
TDP43_v2,CHEMBL36167,-6.0
TDP43_v2,CHEMBL36168,-6.0
TDP43_v2,CHEMBL36294,-6.0
TDP43_v2,CHEMBL36334,-6.0
TDP43_v2,CHEMBL36373,-6.0
TDP43_v2,CHEMBL36594,-6.0
TDP43_v2,CHEMBL36615,-6.0
TDP43_v2,CHEMBL36619,-6.0
TDP43_v2,CHEMBL36621,-6.0
TDP43_v2,CHEMBL36622,-6.0
TDP43_v2,CHEMBL36708,-6.0
TDP43_v2,CHEMBL36777,-6.0
TDP43_v2,CHEMBL36825,-6.0
TDP43_v2,CHEMBL36895,-6.0
TDP43_v2,CHEMBL36910,-6.0
TDP43_v2,CHEMBL36911,-6.0
TDP43_v2,CHEMBL37052,-6.0
TDP43_v2,CHEMBL37135,-6.0
TDP43_v2,CHEMBL37136,-6.0
TDP43_v2,CHEMBL37197,-6.0
TDP43_v2,CHEMBL37262,-6.0
TDP43_v2,CHEMBL37287,-6.0
TDP43_v2,CHEMBL37303,-6.0
TDP43_v2,CHEMBL37457,-6.0
TDP43_v2,CHEMBL37458,-6.0
TDP43_v2,CHEMBL37501,-6.0
TDP43_v2,CHEMBL37529,-6.0
TDP43_v2,CHEMBL37538,-6.0
TDP43_v2,CHEMBL37729,-6.0
TDP43_v2,CHEMBL37740,-6.0
TDP43_v2,CHEMBL37745,-6.0
TDP43_v2,CHEMBL37823,-6.0
TDP43_v2,CHEMBL37841,-6.0
TDP43_v2,CHEMBL37844,-6.0
TDP43_v2,CHEMBL37912,-6.0
TDP43_v2,CHEMBL37925,-6.0
TDP43_v2,CHEMBL38162,-6.0
TDP43_v2,CHEMBL38186,-6.0
